,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2834,GUNTUR,-6.20838265,106.833558895113,Tiket.com Headquarter,-6.209045919542844,106.83318708853635,Travel Agency
2835,GUNTUR,-6.20838265,106.833558895113,Namarina Dance School,-6.2086491955498575,106.83256914401372,Dance Studio
2836,GUNTUR,-6.20838265,106.833558895113,Starbucks,-6.209783139965161,106.8318069826786,Coffee Shop
2837,GUNTUR,-6.20838265,106.833558895113,Okky Cake & Bakery,-6.208571732423086,106.83700164369971,Bakery
2838,GUNTUR,-6.20838265,106.833558895113,Uluwatu Aromatherapy Foot & Body Massage,-6.210528405736126,106.83128726502981,Spa
2839,GUNTUR,-6.20838265,106.833558895113,Namarina Ballet School,-6.2086556810269915,106.83255697094474,Dance Studio
2840,GUNTUR,-6.20838265,106.833558895113,Libro Canteen,-6.209829697822107,106.83171430735602,Food Court
2841,GUNTUR,-6.20838265,106.833558895113,Taman Tangkuban Perahu,-6.207711721920561,106.83528184890747,Playground
2842,GUNTUR,-6.20838265,106.833558895113,Hope town kitchen & tea room,-6.212346803069819,106.83343449782248,Vegetarian / Vegan Restaurant
2843,GUNTUR,-6.20838265,106.833558895113,Puskesmas kecamatan Setiabudi,-6.20689998503024,106.83369933276494,Hospital
2844,GUNTUR,-6.20838265,106.833558895113,D Hotel Sultan Agung,-6.205347586812439,106.83435430002564,Hotel
2845,GUNTUR,-6.20838265,106.833558895113,Mie Ayam Mas Doyok,-6.205748410799986,106.83385689717149,Noodle House
2846,GUNTUR,-6.20838265,106.833558895113,Royal Kuningan Hotel,-6.206794451429348,106.83019638061523,Hotel
2847,GUNTUR,-6.20838265,106.833558895113,"Okky & Paul Cake, Chocolate & Bakery",-6.210604594284475,106.83635649198665,Bakery
2848,GUNTUR,-6.20838265,106.833558895113,Indomaret,-6.210615,106.830677,Convenience Store
2849,GUNTUR,-6.20838265,106.833558895113,Museum Sasmitaloka Achmad Yani,-6.204688711127511,106.8350503492,History Museum
2850,GUNTUR,-6.20838265,106.833558895113,Cork & Screw,-6.21123250823617,106.83016356657767,Wine Bar
2851,GUNTUR,-6.20838265,106.833558895113,Domino's Pizza,-6.20653999285294,106.82963434761292,Pizza Place
2852,GUNTUR,-6.20838265,106.833558895113,Jl latuharhari SH,-6.204887164636094,106.83400170898607,Dog Run
2853,GUNTUR,-6.20838265,106.833558895113,Pasar Manggis,-6.208480407337918,106.83742421202163,Flea Market
2854,PISANGAN BARU,-6.21157485,106.868793860386,Sop & Sate kambing Bang Dudung Kp.Melayu,-6.211529866937999,106.87100089634482,Food Truck
2855,PISANGAN BARU,-6.21157485,106.868793860386,Dunkin Donuts Stasiun Jatinegara,-6.2150244716439,106.87028632461897,Donut Shop
2856,PISANGAN BARU,-6.21157485,106.868793860386,Jakarta Gems Center (JGC),-6.215970851636897,106.86900125367978,Jewelry Store
2857,PISANGAN BARU,-6.21157485,106.868793860386,Stasiun Jatinegara,-6.215092034628482,106.87030937528488,Train Station
2858,PISANGAN BARU,-6.21157485,106.868793860386,Pasar Rawa Bening Pusat Batu Permata,-6.21543694868335,106.87100089634482,Jewelry Store
2859,PISANGAN BARU,-6.21157485,106.868793860386,Starbucks Mangga Besar,-6.21118193996231,106.87249343644224,Coffee Shop
2860,UTAN KAYU SELATAN,-6.2037185,106.868837363585,RM pondok selera,-6.2035886791338255,106.87050530603906,Indonesian Restaurant
2861,UTAN KAYU SELATAN,-6.2037185,106.868837363585,Indomaret,-6.203321,106.86723,Convenience Store
2862,UTAN KAYU UTARA,-6.1960473,106.867763963193,Alfamidi Super Utan Kayu,-6.1952524,106.86937,Market
2863,UTAN KAYU UTARA,-6.1960473,106.867763963193,Bebek Goreng Kremes Monggo,-6.196266857994389,106.87083505916938,Food Court
2864,UTAN KAYU UTARA,-6.1960473,106.867763963193,Pizza Hut,-6.193829656066319,106.86402239251359,Pizza Place
2865,UTAN KAYU UTARA,-6.1960473,106.867763963193,Domino's Pizza,-6.198517927612117,106.86461016907236,Pizza Place
2866,UTAN KAYU UTARA,-6.1960473,106.867763963193,Indomaret,-6.19274907829925,106.86495015816621,Convenience Store
2867,UTAN KAYU UTARA,-6.1960473,106.867763963193,Indomaret Utan Kayu,-6.193623931117936,106.86497590566215,Grocery Store
2868,UTAN KAYU UTARA,-6.1960473,106.867763963193,Kantin LIA Pramuka,-6.19309198689674,106.86916428825913,College Cafeteria
2869,KAYU MANIS,-6.2018835,106.861999524067,Pizza Hut,-6.20238,106.863062,Pizza Place
2870,KAYU MANIS,-6.2018835,106.861999524067,Domino's Pizza,-6.198517927612117,106.86461016907236,Pizza Place
2871,PAL MERIAM,-6.2067661,106.8603859,Es duren BBT,-6.2089091981770625,106.85967072376124,Ice Cream Shop
2872,PAL MERIAM,-6.2067661,106.8603859,Sop Pak Min Klaten,-6.2044207758023635,106.85741127027264,Soup Place
2873,PAL MERIAM,-6.2067661,106.8603859,Gudeg Yogya Bu Darmo,-6.203798801826537,106.85717561921926,Restaurant
2874,PAL MERIAM,-6.2067661,106.8603859,Sop Ayam Pak Min Klaten,-6.204389561816072,106.85743755476315,Indonesian Restaurant
2875,PAL MERIAM,-6.2067661,106.8603859,Kokorea'an,-6.207737537768651,106.85868061038805,Diner
2876,PAL MERIAM,-6.2067661,106.8603859,Bakmie BBT,-6.208882497911496,106.85979656668242,Noodle House
2877,PAL MERIAM,-6.2067661,106.8603859,Indomaret point,-6.210785138662875,106.86001908247242,Convenience Store
2878,PAL MERIAM,-6.2067661,106.8603859,Stasiun Pondok Jati,-6.209018923598232,106.86231970998662,Train Station
2879,PAL MERIAM,-6.2067661,106.8603859,Munik Restoran,-6.2048378575208165,106.85747006947234,Asian Restaurant
2880,PAL MERIAM,-6.2067661,106.8603859,Apotik Djatinegara Jln. Matraman Raya no. 151,-6.210756054523263,106.86001172236443,Pharmacy
2881,KEBON MANGGIS,-6.20634815,106.856374072793,Gramedia,-6.202856889574088,106.85652848480004,Bookstore
2882,KEBON MANGGIS,-6.20634815,106.856374072793,Sop Pak Min Klaten,-6.2044207758023635,106.85741127027264,Soup Place
2883,KEBON MANGGIS,-6.20634815,106.856374072793,Es duren BBT,-6.2089091981770625,106.85967072376124,Ice Cream Shop
2884,KEBON MANGGIS,-6.20634815,106.856374072793,Gudeg Yogya Bu Darmo,-6.203798801826537,106.85717561921926,Restaurant
2885,KEBON MANGGIS,-6.20634815,106.856374072793,Sop Ayam Pak Min Klaten,-6.204389561816072,106.85743755476315,Indonesian Restaurant
2886,KEBON MANGGIS,-6.20634815,106.856374072793,RM.Handayani Prima,-6.20199693448383,106.8566983628294,Asian Restaurant
2887,KEBON MANGGIS,-6.20634815,106.856374072793,Munik Restoran,-6.2048378575208165,106.85747006947234,Asian Restaurant
2888,KEBON MANGGIS,-6.20634815,106.856374072793,Sederhana Matraman,-6.202523203368912,106.85708973071422,Indonesian Restaurant
2889,KEBON MANGGIS,-6.20634815,106.856374072793,Kokorea'an,-6.207737537768651,106.85868061038805,Diner
2890,KEBON MANGGIS,-6.20634815,106.856374072793,Handayani Prima Restaurant,-6.202043967439233,106.85663128581707,Indonesian Restaurant
2891,KEBON MANGGIS,-6.20634815,106.856374072793,"bearland,matraman",-6.206042232287743,106.85539608168432,Soccer Field
2892,KEBON MANGGIS,-6.20634815,106.856374072793,Killiney Kopitiam,-6.202884586669019,106.85675084144273,Café
2893,KEBON MANGGIS,-6.20634815,106.856374072793,Dunkin Donuts,-6.203007176894222,106.85666940271861,Donut Shop
2894,KEBON MANGGIS,-6.20634815,106.856374072793,Bakmie BBT,-6.208882497911496,106.85979656668242,Noodle House
2895,KEBON MANGGIS,-6.20634815,106.856374072793,Kebab Turki,-6.203290420199145,106.85582249150362,Fast Food Restaurant
2896,KAYU PUTIH,-6.17816245,106.884317991978,Forever Dance Center @FDCenter,-6.176468629013248,106.8853671658434,Dance Studio
2897,KAYU PUTIH,-6.17816245,106.884317991978,"Mie Ayam Cak Kandar, AREMA",-6.175506189688386,106.88436262234926,Noodle House
2898,KAYU PUTIH,-6.17816245,106.884317991978,mie ayam cabe at-taubah,-6.17533103087051,106.88381600054393,Asian Restaurant
2899,KAYU PUTIH,-6.17816245,106.884317991978,Pacuan Kuda Pulomas,-6.1807902360970175,106.88778877258301,Track Stadium
2900,JATI,-6.19447,106.896698500747,Chic's Music,-6.193588591997671,106.89449909783042,Music Store
2901,JATI,-6.19447,106.896698500747,ACE Hardware,-6.193589552506986,106.89414556414552,Hardware Store
2902,JATI,-6.19447,106.896698500747,Layur Billiard,-6.197930333201559,106.89767956478724,Pool Hall
2903,JATI,-6.19447,106.896698500747,Sederhana Rawamangun,-6.193440906040718,106.89816119869872,Indonesian Restaurant
2904,JATI,-6.19447,106.896698500747,Bebek Kaleyo,-6.193312524281846,106.89280986785887,Indonesian Restaurant
2905,JATI,-6.19447,106.896698500747,Chatime,-6.193579136299486,106.89406009105275,Bubble Tea Shop
2906,JATI,-6.19447,106.896698500747,Warung Tekko Rawamangun,-6.193505147907222,106.8932286503515,Indonesian Restaurant
2907,JATI,-6.19447,106.896698500747,Yamaha Music Max & Jeanny,-6.197185219955126,106.8935005400428,Music Store
2908,JATI,-6.19447,106.896698500747,Mie Aseng Rawamangun,-6.1979229448246524,106.8950757358354,Noodle House
2909,JATI,-6.19447,106.896698500747,Warung Mak Dower,-6.193447309337646,106.89712155949947,Betawinese Restaurant
2910,JATI,-6.19447,106.896698500747,NoMiNoMi Delight,-6.193627172328452,106.89304620628283,Dessert Shop
2911,JATI,-6.19447,106.896698500747,Seafood Tiga Dara Rawamangun,-6.194069372780248,106.90047316282356,Food Truck
2912,JATI,-6.19447,106.896698500747,Cibiuk Resto,-6.19365647554927,106.89577267205557,Asian Restaurant
2913,JATI,-6.19447,106.896698500747,Big bike 60,-6.193475048335743,106.89779318525501,Motorcycle Shop
2914,JATI,-6.19447,106.896698500747,Warung Léko,-6.193428219102255,106.89300045941154,Indonesian Restaurant
2915,RAWAMANGUN,-6.1953258,106.882824625927,RM Sederhana Sunan Giri,-6.1964987049103115,106.88294615953531,Asian Restaurant
2916,RAWAMANGUN,-6.1953258,106.882824625927,Pagi Sore,-6.1968943181732135,106.88194990425858,Padangnese Restaurant
2917,RAWAMANGUN,-6.1953258,106.882824625927,Ayam KRIWIL,-6.195735,106.88548,Asian Restaurant
2918,RAWAMANGUN,-6.1953258,106.882824625927,Sate Blora Cirebon,-6.195863404555277,106.88605185309171,Indonesian Restaurant
2919,RAWAMANGUN,-6.1953258,106.882824625927,Martabak Favourite Rawamangun,-6.197697039583205,106.8861809474411,Snack Place
2920,RAWAMANGUN,-6.1953258,106.882824625927,Ayam Goreng Ny. Suharti,-6.192718870369713,106.8821381445941,Fried Chicken Joint
2921,RAWAMANGUN,-6.1953258,106.882824625927,Sederhana,-6.196373421517611,106.88310861687968,Indonesian Restaurant
2922,RAWAMANGUN,-6.1953258,106.882824625927,MaxOne Hotel Pemuda,-6.192305824441493,106.88050376039689,Hotel
2923,RAWAMANGUN,-6.1953258,106.882824625927,RM Sederhana Rawamangun,-6.1965602561435595,106.88282228747927,Restaurant
2924,RAWAMANGUN,-6.1953258,106.882824625927,Bakmi Jogja,-6.1931666989320835,106.88538437127448,Indonesian Restaurant
2925,RAWAMANGUN,-6.1953258,106.882824625927,Rumah Makan Pagi Sore,-6.197160119669875,106.88186381452684,Restaurant
2926,RAWAMANGUN,-6.1953258,106.882824625927,Nasi Uduk Kebon Kacang Pemuda,-6.1927603986459925,106.87987217856862,Indonesian Restaurant
2927,RAWAMANGUN,-6.1953258,106.882824625927,Warung Pasta,-6.197144842159306,106.8859455341385,Italian Restaurant
2928,RAWAMANGUN,-6.1953258,106.882824625927,Kedai Locale Indonesian Bistro & Coffee,-6.1967163490962145,106.88595523131097,Coffee Shop
2929,RAWAMANGUN,-6.1953258,106.882824625927,"Roti Pisang Bakar Ghifari Balai Pustaka, Rawamangun",-6.197306655579633,106.88619183710719,Comfort Food Restaurant
2930,RAWAMANGUN,-6.1953258,106.882824625927,Roti Pisang Bakar Ghifari,-6.193016081993519,106.8807688550545,Café
2931,RAWAMANGUN,-6.1953258,106.882824625927,Nasi Uduk Kebon Kacang Pemuda,-6.193227748413432,106.88388149913467,Asian Restaurant
2932,RAWAMANGUN,-6.1953258,106.882824625927,Earth Living Fitness,-6.196676358895163,106.88666179563529,Gym
2933,RAWAMANGUN,-6.1953258,106.882824625927,Soerabi Bandung Enhaii & Batagor Ihsan Rawamangun,-6.192538074871753,106.88127800772696,Snack Place
2934,RAWAMANGUN,-6.1953258,106.882824625927,Pizza Hut,-6.192795686862379,106.87944338484026,Pizza Place
2935,RAWAMANGUN,-6.1953258,106.882824625927,Dunkin' Donuts,-6.19353947657195,106.88589215780476,Donut Shop
2936,RAWAMANGUN,-6.1953258,106.882824625927,Es Durian Salju,-6.192921731797629,106.8807573292024,Dessert Shop
2937,RAWAMANGUN,-6.1953258,106.882824625927,Pasar Sunan Giri,-6.196103251704104,106.88286080845954,Market
2938,RAWAMANGUN,-6.1953258,106.882824625927,Rabbani,-6.193196337715443,106.88421511356553,Miscellaneous Shop
2939,RAWAMANGUN,-6.1953258,106.882824625927,Halte TransJakarta Sunan Giri,-6.193235129707908,106.8835772133154,Bus Line
2940,RAWAMANGUN,-6.1953258,106.882824625927,Bebek Goreng H. Slamet (Asli) - Rawamangun,-6.197059476475954,106.88600150820793,Asian Restaurant
2941,RAWAMANGUN,-6.1953258,106.882824625927,Mie Jogja Pak Karso & Ayam Penyet Surabaya,-6.197397609842961,106.88600165596593,Indonesian Restaurant
2942,RAWAMANGUN,-6.1953258,106.882824625927,Roti Pisang Bakar,-6.192729655870829,106.88083801023312,Food Truck
2943,RAWAMANGUN,-6.1953258,106.882824625927,Rama Printing,-6.194862019930875,106.88614272576528,Paper / Office Supplies Store
2944,RAWAMANGUN,-6.1953258,106.882824625927,TIPTOP,-6.1934900664689705,106.88152380021982,Market
2945,RAWAMANGUN,-6.1953258,106.882824625927,Hall Biru - GOR Pulogadung (Rawamangun),-6.192928200222075,106.88653185832926,Basketball Stadium
2946,RAWAMANGUN,-6.1953258,106.882824625927,"CoklatQue (chocolate, Waffle, Pancakes)",-6.196685117444207,106.88514848747408,Dessert Shop
2947,RAWAMANGUN,-6.1953258,106.882824625927,Bebek Goreng H. Slamet,-6.197025235377236,106.88592500106168,Indonesian Restaurant
2948,RAWAMANGUN,-6.1953258,106.882824625927,Ayam goreng Ibu Djagat,-6.196891038460195,106.88597269524506,Indonesian Restaurant
2949,RAWAMANGUN,-6.1953258,106.882824625927,Ayam Betutu Khas Gilimanuk Bali,-6.197156143521506,106.88600165596593,Balinese Restaurant
2950,RAWAMANGUN,-6.1953258,106.882824625927,Jessy Bread,-6.198278581305552,106.88592474128058,Bakery
2951,RAWAMANGUN,-6.1953258,106.882824625927,Golf Course Rawamangun,-6.198155676961784,106.88049799747296,Golf Course
2952,RAWAMANGUN,-6.1953258,106.882824625927,Terbuk UNJ,-6.195802466122889,106.87870573518018,Other Great Outdoors
2953,PISANGAN TIMUR,-6.208459,106.879396602738,Martabak Favourite,-6.205671453348008,106.88181771084368,Food Truck
2954,PISANGAN TIMUR,-6.208459,106.879396602738,Stadion Bea Cukai,-6.205187329368587,106.87861929201648,Stadium
2955,PISANGAN TIMUR,-6.208459,106.879396602738,Soto madura (SOMAD),-6.209906390751198,106.87864477000967,Soup Place
2956,PISANGAN TIMUR,-6.208459,106.879396602738,Pizza Hut,-6.205902164689895,106.87581278840099,Pizza Place
2957,PISANGAN TIMUR,-6.208459,106.879396602738,Ayam Lepaas Rawamangun,-6.204190745088584,106.87898913886919,Indonesian Restaurant
2958,PISANGAN TIMUR,-6.208459,106.879396602738,Rumah Makan Tanjakan,-6.205537,106.876983,Breakfast Spot
2959,PISANGAN TIMUR,-6.208459,106.879396602738,Griya Kula Makanan Khas Cirebon,-6.204183277201974,106.87916100306136,Asian Restaurant
2960,CIPINANG,-6.2079995,106.890848478723,Kelapa Gading Sport Club,-6.205940151205507,106.88733869036854,Athletics & Sports
2961,JATINEGARA KAUM,-6.19969,106.903093173552,Circle K,-6.195699857424744,106.90410991358135,Grocery Store
2962,JATINEGARA KAUM,-6.19969,106.903093173552,SMPN 92,-6.199606119456293,106.89951101168774,High School
2963,PULO GADUNG,-6.1911085,106.890605256732,Stadion Atletik Rawamangun,-6.19229658344672,106.88894659983875,Athletics & Sports
2964,PULO GADUNG,-6.1911085,106.890605256732,Pizza Hut,-6.193184909564211,106.8921462209742,Pizza Place
2965,PULO GADUNG,-6.1911085,106.890605256732,Bebek Kaleyo,-6.193312524281846,106.89280986785887,Indonesian Restaurant
2966,PULO GADUNG,-6.1911085,106.890605256732,Quiznos Sub,-6.193680055155834,106.88740819800417,Sandwich Place
2967,PULO GADUNG,-6.1911085,106.890605256732,Dunkin' Donuts,-6.19364902369864,106.89046713478041,Donut Shop
2968,PULO GADUNG,-6.1911085,106.890605256732,ACE Hardware,-6.193589552506986,106.89414556414552,Hardware Store
2969,PULO GADUNG,-6.1911085,106.890605256732,Warung Tekko Rawamangun,-6.193505147907222,106.8932286503515,Indonesian Restaurant
2970,PULO GADUNG,-6.1911085,106.890605256732,Starbucks,-6.1950326,106.891464,Coffee Shop
2971,PULO GADUNG,-6.1911085,106.890605256732,Bakso Bakwan Malang Cak Su,-6.18849,106.894142,Indonesian Restaurant
2972,PULO GADUNG,-6.1911085,106.890605256732,Chatime,-6.193579136299486,106.89406009105275,Bubble Tea Shop
2973,PULO GADUNG,-6.1911085,106.890605256732,Richeese Factory,-6.194016494192664,106.89066410064697,Fast Food Restaurant
2974,PULO GADUNG,-6.1911085,106.890605256732,Nasi Uduk OK,-6.195073986074113,106.89124939142893,Indonesian Restaurant
2975,PULO GADUNG,-6.1911085,106.890605256732,Pizza Hut,-6.189159836271274,106.8871485082746,Pizza Place
2976,PULO GADUNG,-6.1911085,106.890605256732,NoMiNoMi Delight,-6.193627172328452,106.89304620628283,Dessert Shop
2977,PULO GADUNG,-6.1911085,106.890605256732,Celsius Cafe & Grill,-6.191910850346784,106.89133257678769,Café
2978,PULO GADUNG,-6.1911085,106.890605256732,HokBen,-6.193820801515202,106.89015686174031,Japanese Restaurant
2979,PULO GADUNG,-6.1911085,106.890605256732,SUSHI MIYABI  OBe kitchen,-6.191805467296376,106.8915145718599,Café
2980,PULO GADUNG,-6.1911085,106.890605256732,Circle K,-6.1947540993080565,106.89154578919377,Convenience Store
2981,PULO GADUNG,-6.1911085,106.890605256732,Velodrome Rawamangun,-6.191521717115192,106.88987446671214,Track Stadium
2982,PULO GADUNG,-6.1911085,106.890605256732,Arion XXI,-6.194045826251911,106.89018666744232,Multiplex
2983,PULO GADUNG,-6.1911085,106.890605256732,McDonald's,-6.193931164556498,106.89032077789307,Fast Food Restaurant
2984,PULO GADUNG,-6.1911085,106.890605256732,Pizza Hut,-6.1932034638001765,106.892141444788,Pizza Place
2985,PULO GADUNG,-6.1911085,106.890605256732,Bakmi Golek,-6.194516002538647,106.8910976762709,Noodle House
2986,PULO GADUNG,-6.1911085,106.890605256732,circle k,-6.194723123088056,106.89144205158149,Convenience Store
2987,PULO GADUNG,-6.1911085,106.890605256732,Bubur Ayam Cirebon Rawamangun,-6.195412438428488,106.89087797914975,Breakfast Spot
2988,PULO GADUNG,-6.1911085,106.890605256732,Taman Arion Jakarta,-6.189358080826211,106.89116541817828,Garden
2989,PULO GADUNG,-6.1911085,106.890605256732,Bubur Ayam Cirebon,-6.19546166678241,106.89087277626732,Asian Restaurant
2990,PULO GADUNG,-6.1911085,106.890605256732,Warung Léko,-6.193428219102255,106.89300045941154,Indonesian Restaurant
2991,PULO GADUNG,-6.1911085,106.890605256732,Es Teler 77,-6.1937441347336435,106.89029320445843,Indonesian Restaurant
2992,PULO GADUNG,-6.1911085,106.890605256732,Hall Biru - GOR Pulogadung (Rawamangun),-6.192928200222075,106.88653185832926,Basketball Stadium
2993,PULO GADUNG,-6.1911085,106.890605256732,Nasi Goreng Cirebon,-6.195336164806127,106.89092885936948,Indonesian Restaurant
2994,PULO GADUNG,-6.1911085,106.890605256732,Nasi Goreng & Mie Goreng Cirebon Rawamangun,-6.195398228346822,106.89105591754843,Food Truck
2995,BALI MESTER,-6.219198,106.866563840754,Toko Prapatan,-6.216740465412823,106.86705856289315,Arts & Crafts Store
2996,BALI MESTER,-6.219198,106.866563840754,Beer House,-6.220599765031125,106.86756312094792,Bar
2997,BALI MESTER,-6.219198,106.866563840754,Pusat Batu dan permata Rawa bening Jatinegara,-6.216151171674131,106.86983138595205,Jewelry Store
2998,BALI MESTER,-6.219198,106.866563840754,Rice Bowl,-6.2205596030517905,106.86778611694791,Chinese Restaurant
2999,BALI MESTER,-6.219198,106.866563840754,Hoka Hoka Bento,-6.218342536668436,106.86749110967001,Japanese Restaurant
3000,BALI MESTER,-6.219198,106.866563840754,Seafood 68,-6.2200289274026055,106.86828361047061,Seafood Restaurant
3001,BALI MESTER,-6.219198,106.866563840754,Circle K,-6.21988386118772,106.86476414191134,Convenience Store
3002,BALI MESTER,-6.219198,106.866563840754,Honda arista jatinegara,-6.220781417793323,106.86529656890086,Auto Dealership
3003,BALI MESTER,-6.219198,106.866563840754,Loving Hut Jatinegara,-6.218453780500594,106.86852081785153,Vegetarian / Vegan Restaurant
3004,BALI MESTER,-6.219198,106.866563840754,Chinese Food KTT,-6.220651809176044,106.86521539710263,Chinese Restaurant
3005,BALI MESTER,-6.219198,106.866563840754,Gado-Gado Boplo,-6.220605235383878,106.86792209225544,Indonesian Restaurant
3006,BALI MESTER,-6.219198,106.866563840754,Bubur sukabumi jatinegara,-6.216815,106.867133,Asian Restaurant
3007,BALI MESTER,-6.219198,106.866563840754,Cuppa Coffee Inc.,-6.220564406749756,106.86788100971611,Coffee Shop
3008,BALI MESTER,-6.219198,106.866563840754,Jatinegara X'tainment,-6.220556770766887,106.86780348032221,Food Court
3009,BALI MESTER,-6.219198,106.866563840754,KFC,-6.220505197639821,106.86788713433411,Fast Food Restaurant
3010,BALI MESTER,-6.219198,106.866563840754,Jakarta Gems Center (JGC),-6.215970851636897,106.86900125367978,Jewelry Store
3011,BALI MESTER,-6.219198,106.866563840754,Pasar Jatinegara,-6.215508233802428,106.8652843852275,Market
3012,BALI MESTER,-6.219198,106.866563840754,Apotik Devita,-6.220180042520639,106.86828374862671,Pharmacy
3013,BALI MESTER,-6.219198,106.866563840754,Ayam Goreng Sari Rasa (Mang Kabayan),-6.217506644359221,106.86820024899971,Food Truck
3014,BALI MESTER,-6.219198,106.866563840754,KFC,-6.222510559621309,106.86784307598273,Fast Food Restaurant
3015,BALI MESTER,-6.219198,106.866563840754,Pasar Mester Jatinegara,-6.215747163686238,106.8647484696595,Miscellaneous Shop
3016,BALI MESTER,-6.219198,106.866563840754,Tipsy kemang,-6.216774345428273,106.8676528013766,Nightlife Spot
3017,KAMPUNG MELAYU,-6.21863025,106.862952951386,Toko Prapatan,-6.216740465412823,106.86705856289315,Arts & Crafts Store
3018,KAMPUNG MELAYU,-6.21863025,106.862952951386,Circle K,-6.21988386118772,106.86476414191134,Convenience Store
3019,KAMPUNG MELAYU,-6.21863025,106.862952951386,Honda arista jatinegara,-6.220781417793323,106.86529656890086,Auto Dealership
3020,KAMPUNG MELAYU,-6.21863025,106.862952951386,Tongseng & Sate Kambing Keroncong,-6.214531996491478,106.86356546001481,Asian Restaurant
3021,KAMPUNG MELAYU,-6.21863025,106.862952951386,Chinese Food KTT,-6.220651809176044,106.86521539710263,Chinese Restaurant
3022,KAMPUNG MELAYU,-6.21863025,106.862952951386,Pusat Grosir Jatinegara,-6.21447278925023,106.8637803673125,Department Store
3023,KAMPUNG MELAYU,-6.21863025,106.862952951386,Hotel Alia Matraman,-6.214495753472696,106.8633573574036,Hotel
3024,KAMPUNG MELAYU,-6.21863025,106.862952951386,Pasar Jatinegara,-6.215508233802428,106.8652843852275,Market
3025,KAMPUNG MELAYU,-6.21863025,106.862952951386,Pasar Mester Jatinegara,-6.215747163686238,106.8647484696595,Miscellaneous Shop
3026,BIDARACINA,-6.2316257,106.866163524943,Jalan Otista 3,-6.229403810916542,106.86728975788823,Fast Food Restaurant
3027,BIDARACINA,-6.2316257,106.866163524943,Bakso Pak Kumis Otista,-6.231815725148623,106.87014042752679,Indonesian Meatball Place
3028,BIDARACINA,-6.2316257,106.866163524943,SPBU Pertamina,-6.231320049375839,106.86746839826264,Gas Station
3029,BIDARACINA,-6.2316257,106.866163524943,Indomaret,-6.229017982184174,106.86697512067018,Convenience Store
3030,BIDARACINA,-6.2316257,106.866163524943,GOR Jakarta Timur (Youth Centre),-6.234846993092424,106.86814262287223,College Stadium
3031,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,Cimory Dairy Shop,-6.236359786786962,106.87792198502497,Asian Restaurant
3032,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,Taman Simanjuntak,-6.237591441763761,106.87339242283257,Field
3033,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,"Al Jazeerah Restaurant & Cafe, Polonia Jakarta",-6.237075,106.87273,Middle Eastern Restaurant
3034,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,Soto Kudus Jaya,-6.238600066083992,106.87774066086673,Soup Place
3035,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,Soto Kudus,-6.2328305762827805,106.87447582139151,Food Truck
3036,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,Bakso Gondrong Ki Anom,-6.235714278176091,106.87127750535565,Asian Restaurant
3037,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,RM Padang Pondok Citra,-6.237030081952287,106.87803525143863,Indonesian Restaurant
3038,CIPINANG CEMPEDAK,-6.2367005,106.873822758694,Laris Love Salon,-6.239009209144698,106.87021365102191,Salon / Barbershop
3039,RAWA BUNGA,-6.2191685,106.871524546381,Cafe Zamrud,-6.219320225905451,106.87118259047226,Asian Restaurant
3040,RAWA BUNGA,-6.2191685,106.871524546381,Pusat Batu dan permata Rawa bening Jatinegara,-6.216151171674131,106.86983138595205,Jewelry Store
3041,RAWA BUNGA,-6.2191685,106.871524546381,Beer House,-6.220599765031125,106.86756312094792,Bar
3042,RAWA BUNGA,-6.2191685,106.871524546381,Seafood 68,-6.2200289274026055,106.86828361047061,Seafood Restaurant
3043,RAWA BUNGA,-6.2191685,106.871524546381,Loving Hut Jatinegara,-6.218453780500594,106.86852081785153,Vegetarian / Vegan Restaurant
3044,RAWA BUNGA,-6.2191685,106.871524546381,Rice Bowl,-6.2205596030517905,106.86778611694791,Chinese Restaurant
3045,RAWA BUNGA,-6.2191685,106.871524546381,Dunkin Donuts Stasiun Jatinegara,-6.2150244716439,106.87028632461897,Donut Shop
3046,RAWA BUNGA,-6.2191685,106.871524546381,Hoka Hoka Bento,-6.218342536668436,106.86749110967001,Japanese Restaurant
3047,RAWA BUNGA,-6.2191685,106.871524546381,Jakarta Gems Center (JGC),-6.215970851636897,106.86900125367978,Jewelry Store
3048,RAWA BUNGA,-6.2191685,106.871524546381,Gado-Gado Boplo,-6.220605235383878,106.86792209225544,Indonesian Restaurant
3049,RAWA BUNGA,-6.2191685,106.871524546381,Cuppa Coffee Inc.,-6.220564406749756,106.86788100971611,Coffee Shop
3050,RAWA BUNGA,-6.2191685,106.871524546381,Stasiun Jatinegara,-6.215092034628482,106.87030937528488,Train Station
3051,RAWA BUNGA,-6.2191685,106.871524546381,Jatinegara X'tainment,-6.220556770766887,106.86780348032221,Food Court
3052,RAWA BUNGA,-6.2191685,106.871524546381,Ayam Goreng Ibu Haji,-6.216425648102222,106.87058022078365,Fried Chicken Joint
